,Performance Record,ADNI,AP,ARH,MDNI,MaxSur,MinSur,AvgSur,Day,Julian_date,date
7056,32,253.04,0.01,53.92,966,65.3,48.2,54.19,209,299,10-26
7057,32,217.71,0,32.38,963,57.1,46.9,51.76,210,300,10-27
7058,32,293.42,0,30.54,980,56.9,34.4,44.25,211,301,10-28
7059,32,284.21,0,32.88,972,70.3,37.5,49.24,212,302,10-29
7060,32,280.96,0,30,963,68.8,47,49.395,213,303,10-30
7061,32,57.88,0,57.17,321,56.9,42.2,49.55,214,304,10-31
7062,33,278.42,0,51.17,824,57.2,26.8,39.82,1,91,04-01
7063,33,374.63,0,41.88,1012,54.6,27.7,38.42,2,92,04-02
7064,33,248.5,0,43.71,969,53.4,32.2,42.8,3,93,04-03
7065,33,350.21,0,51.46,1009,64.2,31.6,45.88,4,94,04-04
7066,33,336,0,59.88,979,71,40.8,53.15,5,95,04-05
7067,33,319.21,0,48.13,955,70.9,54.6,62.04,6,96,04-06
7068,33,28.96,0,50,301,66.7,51.1,58.2,7,97,04-07
7069,33,323.92,0.01,79.88,924,78.6,51.6,62.38,8,98,04-08
7070,33,0,0.02,88.96,0,68.4,37.1,56.41,9,99,04-09
7071,33,1.5,0.04,92.21,21,40.9,31.6,34.13,10,100,04-10
7072,33,65.5,0,80.46,337,38.7,26,32.23,11,101,04-11
7073,33,251.13,0,75.58,901,48.5,28.2,35.66,12,102,04-12
7074,33,321.46,0,72.38,981,61.3,28.2,43.44,13,103,04-13
7075,33,187.5,0,59.04,843,68.7,55,60,14,104,04-14
7076,33,229.42,0,39.58,958,60.1,40.3,47.98,15,105,04-15
7077,33,3.08,0,56.33,47,50.8,36.2,40.55,16,106,04-16
7078,33,0.08,0.03,85.58,2,46.1,39.3,42.15,17,107,04-17
7079,33,13.5,0.02,95.33,114,40.8,29.4,33.4,18,108,04-18
7080,33,380.71,0,70.08,986,49.3,26.4,36.05,19,109,04-19
7081,33,127,0,67.29,528,51.7,30,38.53,20,110,04-20
7082,33,343.17,0,65.5,968,67.6,43,52.88,21,111,04-21
7083,33,122.08,0.03,78.25,632,63.6,37.9,53.98,22,112,04-22
7084,33,18.21,0.01,83.58,111,36.8,28.6,32.7,23,113,04-23
7085,33,387.88,0,65.13,1014,57.1,23.5,37.58,24,114,04-24
7086,33,375.63,0,60.25,991,67.3,30.6,49.11,25,115,04-25
7087,33,178.88,0,61.79,843,69.4,50.5,58.41,26,116,04-26
7088,33,366.21,0,74.5,951,72.6,39.2,55.12,27,117,04-27
7089,33,371.71,0,66.46,954,79.2,47.8,61.08,28,118,04-28
7090,33,208.5,0,65.33,863,81.1,57.6,68.06,29,119,04-29
7091,33,264.67,0,48.25,930,82.7,64.4,73.26,30,120,04-30
7092,33,0,0.02,88.38,0,69.6,34.9,50.07,31,121,05-01
7093,33,68.46,0.06,98.88,456,38.5,32.5,33.78,32,122,05-02
7094,33,314.13,0,70.75,1010,51.3,29.8,40.44,33,123,05-03
7095,33,1.54,0,78.92,27,47.5,36.3,39.67,34,124,05-04
7096,33,137.92,0,84.58,787,61.8,40.2,46.32,35,125,05-05
7097,33,365.46,0,80.46,922,68.6,42.4,53.53,36,126,05-06
7098,33,332.33,0,73.25,904,72.9,51.4,61.05,37,127,05-07
7099,33,158.04,0.02,75.96,553,73.2,55.2,63.3,38,128,05-08
7100,33,98.83,0.03,89.79,700,68.3,57.5,61.01,39,129,05-09
7101,33,267.79,0,76.67,940,68,52.7,58.78,40,130,05-10
7102,33,410.38,0,56.88,998,66.2,50,56,41,131,05-11
7103,33,322,0,47.92,971,64.6,35.9,50.08,42,132,05-12
7104,33,373.29,0,63.79,943,78.5,44.6,59.45,43,133,05-13
7105,33,364.58,0,47,941,93.7,64.8,75.24,44,134,05-14
7106,33,308.92,0,44.33,901,85.6,66.9,77.13,45,135,05-15
7107,33,311.17,0.01,71.29,904,81.9,62.4,70.95,46,136,05-16
7108,33,377.25,0,71.79,918,81.9,59,70.78,47,137,05-17
7109,33,127.75,0,76.71,741,81.5,61,70.62,48,138,05-18
7110,33,143.67,0,74.92,654,79.7,64.6,72.75,49,139,05-19
7111,33,272.71,0.01,73.13,917,76.9,55.4,66.59,50,140,05-20
7112,33,131.33,0,59.67,832,71.4,54.3,61.44,51,141,05-21
7113,33,33.96,0,69.96,318,63.3,51.1,56.11,52,142,05-22
7114,33,127.88,0,75.08,659,67.8,47.8,56.11,53,143,05-23
7115,33,129.08,0,73.25,659,72.6,52.5,60.85,54,144,05-24
7116,33,249.63,0.01,70.79,838,85.3,61.8,72.35,55,145,05-25
7117,33,223.96,0,70.67,634,85.3,66.7,75.02,56,146,05-26
7118,33,92.17,0,77,545,81.7,68.4,74.03,57,147,05-27
7119,33,347.83,0.01,75.17,859,85.6,62.1,74.03,58,148,05-28
7120,33,85.79,0,81.33,579,79.9,66.2,71.36,59,149,05-29
7121,33,149.58,0.04,79.46,812,76.2,53.2,65.7,60,150,05-30
7122,33,395.08,0,59.42,942,80.2,59,69.3,61,151,05-31
7123,33,52.38,0,63.96,462,76.8,55.2,60.65,62,152,06-01
7124,33,399.83,0,63.17,967,70.3,44.4,57.24,63,153,06-02
7125,33,304.25,0,69.08,916,75.7,49.8,60.53,64,154,06-03
7126,33,19.83,0.01,77.46,353,76.6,60.4,67.19,65,155,06-04
7127,33,110.75,0.03,82.63,642,72.1,53.6,64.94,66,156,06-05
7128,33,272.38,0,64,933,72,52.3,63.25,67,157,06-06
7129,33,353.13,0,68.38,941,74.4,51.1,63.11,68,158,06-07
7130,33,240.92,0.02,65.75,780,81,59,67.63,69,159,06-08
7131,33,385.33,0.02,73.17,936,78.4,57,66.94,70,160,06-09
7132,33,392.46,0,65.96,919,86.2,52.7,68.73,71,161,06-10
7133,33,150.04,0,48.38,613,99.4,72.1,81.68,72,162,06-11
7134,33,392.5,0,41,923,93.6,78.4,84.42,73,163,06-12
7135,33,219.08,0.01,61.17,908,84.2,58.5,69.84,74,164,06-13
7136,33,245.67,0,69.08,777,98.5,63.8,75.66,75,165,06-14
7137,33,166.33,0,47.5,686,93.7,74.8,82.3,76,166,06-15
7138,33,364.54,0,69.5,887,88.3,65.1,76.21,77,167,06-16
7139,33,376.17,0,59.29,915,88.1,66,77.19,78,168,06-17
7140,33,250.75,0,59.58,905,89.6,61.9,73.85,79,169,06-18
7141,33,290.63,0.01,66.17,840,88.6,64.2,73.86,80,170,06-19
7142,33,314.04,0,56.88,910,94.2,67.8,79.65,81,171,06-20
7143,33,319,0,49.42,908,96.4,76.6,86.23,82,172,06-21
7144,33,386.96,0,46.88,912,96.4,75.9,86.13,83,173,06-22
7145,33,292.13,0,52.92,906,92.1,71.1,81.08,84,174,06-23
7146,33,281.83,0,57.17,843,94.1,70.3,80.91,85,175,06-24
7147,33,370.13,0,50.54,906,97,74.7,84.19,86,176,06-25
7148,33,386.71,0,35.96,922,97.7,74.8,85.85,87,177,06-26
7149,33,91,0,49.38,645,93.8,70.9,81.22,88,178,06-27
7150,33,392.46,0,53.17,917,88.2,64.5,77.54,89,179,06-28
7151,33,374.04,0,39.42,938,85.9,66.4,76.03,90,180,06-29
7152,33,389.04,0,59.04,928,80.5,59.5,71.03,91,181,06-30
7153,33,403.42,0,49.04,948,83.1,56.8,69.9,92,182,07-01
7154,33,253.54,0,49.75,931,83.4,57.5,71.25,93,183,07-02
7155,33,264.29,0,52.63,922,92.3,56.1,71.29,94,184,07-03
7156,33,340.92,0,37.79,936,90.8,62.8,76.08,95,185,07-04
7157,33,377.17,0,31.83,921,95.5,68.9,81.51,96,186,07-05
7158,33,252.83,0,33.58,785,96.9,74.8,84.93,97,187,07-06
7159,33,269.88,0.01,44.5,748,95.4,69.9,83.97,98,188,07-07
7160,33,184.75,0.02,58.5,672,97.4,73.2,82.08,99,189,07-08
7161,33,318.79,0,44.67,911,107,79.9,89.39,100,190,07-09
7162,33,285.25,0,52.54,921,100.7,70.7,83.08,101,191,07-10
7163,33,377.63,0,47.5,907,94.4,68.7,80.66,102,192,07-11
7164,33,339.71,0,41.25,846,99,70.3,83.13,103,193,07-12
7165,33,284.33,0,44.42,911,97.1,77.7,87.23,104,194,07-13
7166,33,223.46,0.01,56.83,837,95.5,66.4,79.69,105,195,07-14
7167,33,299.83,0,45.83,909,91.7,64.4,78.38,106,196,07-15
7168,33,233.92,0,50.17,900,91.8,64.2,79.78,107,197,07-16
7169,33,256.17,0,47,901,94.5,69.4,82.66,108,198,07-17
7170,33,367.5,0,47.13,911,97.3,72.7,84.38,109,199,07-18
7171,33,275.04,0,40.88,904,101.2,75.9,87.23,110,200,07-19
7172,33,398.71,0,36.63,920,97.3,69.8,83.57,111,201,07-20
7173,33,363.29,0,50.96,900,100.9,64,81.53,112,202,07-21
7174,33,345.88,0,45.29,918,105.2,70.2,85.3,113,203,07-22
7175,33,299.04,0.01,46.58,893,100,68,79.71,114,204,07-23
7176,33,361.58,0,49.92,919,92.7,59,75.21,115,205,07-24
7177,33,36.04,0.01,55.38,325,90,67,72.22,116,206,07-25
7178,33,330.58,0.01,70.75,902,85.7,64.6,72.73,117,207,07-26
7179,33,91.83,0,51.08,612,81.6,55,64.58,118,208,07-27
7180,33,159.42,0,45.33,804,77,54.3,64.7,119,209,07-28
7181,33,0.29,0.04,89.83,7,68.4,58.8,62.62,120,210,07-29
7182,33,189.88,0.01,84.63,791,86.1,62.8,69.68,121,211,07-30
7183,33,375.08,0,59.71,914,89.4,54.5,73.2,122,212,07-31
7184,33,359.83,0,55.75,892,92,58.8,76.14,123,213,08-01
7185,33,355.13,0,55.63,910,93.7,73,80.87,124,214,08-02
7186,33,48.38,0,55.92,383,87.7,65.5,73.55,125,215,08-03
7187,33,47.92,0.01,64.92,474,83.9,62.6,70.65,126,216,08-04
7188,33,225.54,0,77.21,753,89.9,69.3,76.61,127,217,08-05
7189,33,300.38,0,67.17,902,95.6,68.4,80.61,128,218,08-06
7190,33,233.67,0,47.25,841,93.7,71.1,80.89,129,219,08-07
7191,33,40.04,0,53.04,501,85.9,64.4,71.18,130,220,08-08
7192,33,139.67,0,66.13,439,87.8,57.8,71.94,131,221,08-09
7193,33,342.83,0,59.13,912,87.3,57.7,71.36,132,222,08-10
7194,33,316.29,0,56.42,892,90.4,64,76.33,133,223,08-11
7195,33,122.58,0.02,69.29,717,89.5,65.8,74.57,134,224,08-12
7196,33,244.25,0,47.17,652,85.4,62.2,72.76,135,225,08-13
7197,33,194.79,0,52.21,885,81.5,55.2,67.84,136,226,08-14
7198,33,198.17,0.01,76.21,681,81.4,63.7,70.02,137,227,08-15
7199,33,66.83,0,77.33,298,77.5,57.3,66.65,138,228,08-16
7200,33,210.83,0,56.33,810,80.9,59,69.79,139,229,08-17
7201,33,310.33,0,58.21,933,83.1,52.9,68.35,140,230,08-18
7202,33,344.79,0,62.46,914,90.4,62.4,75.03,141,231,08-19
7203,33,344.33,0,55.75,916,95.3,68.7,80.64,142,232,08-20
7204,33,343.25,0,50.75,917,98.3,70,83.02,143,233,08-21
7205,33,78.08,0,48.92,705,93.9,74.7,80.29,144,234,08-22
7206,33,18.17,0,59.17,138,91,71.5,79.93,145,235,08-23
7207,33,171.13,0,55.29,755,96.7,74,83.53,146,236,08-24
7208,33,336.92,0,49.83,913,99.5,75.9,86.02,147,237,08-25
7209,33,319.04,0,45.33,904,100.1,75.7,86.96,148,238,08-26
7210,33,344.13,0,40.42,923,100.5,76.1,87.34,149,239,08-27
7211,33,312.29,0,39.5,921,97.5,70,84.68,150,240,08-28
7212,33,322.5,0,50.5,922,102.1,71.1,85.81,151,241,08-29
7213,33,324.83,0,36.67,913,106.3,74.3,89.37,152,242,08-30
7214,33,255.96,0,37.17,766,106.5,73.4,87.65,153,243,08-31
7215,33,346.46,0,47.04,949,97.1,66.2,79.79,154,244,09-01
7216,33,348.54,0,42.63,945,87.8,58.1,72.38,155,245,09-02
7217,33,342.67,0,43.79,928,91.9,51.6,70.55,156,246,09-03
7218,33,61.25,0,48.88,402,87.8,63.6,73.78,157,247,09-04
7219,33,140.33,0,45.33,476,90.3,66,77.74,158,248,09-05
7220,33,317.38,0,43.54,912,99.8,68.7,81.87,159,249,09-06
7221,33,203.38,0,41.79,819,107.3,74.1,88.33,160,250,09-07
7222,33,144.13,0,42.17,695,100.7,69.7,85.09,161,251,09-08
7223,33,328.29,0,31.17,925,100.4,80.4,89.14,162,252,09-09
7224,33,307.08,0,31.38,916,99,78.1,87.34,163,253,09-10
7225,33,244.38,0,49.71,907,93.2,72,81.59,164,254,09-11
7226,33,178.08,0.03,69.96,836,86.9,65.3,73.05,165,255,09-12
7227,33,276.54,0,35.08,914,78.5,55.9,68.03,166,256,09-13
7228,33,171.96,0,39.58,844,79.6,57.6,66.71,167,257,09-14
7229,33,80.08,0.01,69.58,541,77,64.9,70.3,168,258,09-15
7230,33,1.75,0,70.96,34,70.8,55.2,60.48,169,259,09-16
7231,33,0.38,0.01,94,3,73,56.2,61.86,170,260,09-17
7232,33,310.17,0,73.29,906,91.2,65.5,75.51,171,261,09-18
7233,33,124.46,0.03,69.92,639,85.9,64.5,75.5,172,262,09-19
7234,33,326.46,0,53.5,964,72.6,54.5,62.26,173,263,09-20
7235,33,324.67,0,47.58,951,81,45.7,61.31,174,264,09-21
7236,33,322.88,0,49.25,951,80,59,68.21,175,265,09-22
7237,33,295.13,0,46.29,953,78.5,57,66.98,176,266,09-23
7238,33,173.83,0,54.42,877,74.5,58.5,67.5,177,267,09-24
7239,33,321.54,0,70.92,932,81.9,52.7,65.77,178,268,09-25
7240,33,310.67,0,54.29,915,90.2,64.2,74.03,179,269,09-26
7241,33,190.42,0,41.83,836,88.2,74.9,79.7,180,270,09-27
7242,33,280.13,0.03,56.92,948,80.9,53.2,67.79,181,271,09-28
7243,33,318.79,0,41.96,958,76,49.9,60.28,182,272,09-29
7244,33,310.21,0,49,942,80.6,53.4,64.7,183,273,09-30
7245,33,307.42,0,49.71,922,82.5,57.2,69.75,184,274,10-01
7246,33,305.08,0,58.88,908,85.3,63.7,71.75,185,275,10-02
7247,33,62.04,0.01,72.54,341,79.1,66,72.22,186,276,10-03
7248,33,157.71,0,65.58,831,91.2,67.3,74.96,187,277,10-04
7249,33,193.63,0,42.21,974,70,44.6,53,188,278,10-05
7250,33,134.38,0,55.29,683,64.2,44.2,49.83,189,279,10-06
7251,33,298.08,0,47.29,958,75.2,45.4,57.35,190,280,10-07
7252,33,298.83,0,35,955,78.5,56.4,64.95,191,281,10-08
7253,33,294.42,0,43.04,936,79.1,56.1,66.01,192,282,10-09
7254,33,281.58,0,48.71,925,81.3,58,68.1,193,283,10-10
7255,33,303.25,0,44.63,947,80.6,64.2,71.34,194,284,10-11
7256,33,309.33,0,38.25,977,68.7,49.3,59.77,195,285,10-12
7257,33,307.08,0,32.29,975,70.7,46,56.56,196,286,10-13
7258,33,5.67,0.02,51.08,136,61.7,52.2,57.23,197,287,10-14
7259,33,246.75,0.03,73.29,949,60.8,44.1,51.25,198,288,10-15
7260,33,292.29,0,59.42,950,58.2,40.7,48.22,199,289,10-16
7261,33,273.71,0,54.63,953,63,41.5,50.16,200,290,10-17
7262,33,6.33,0,58.42,45,49.4,38.5,44.45,201,291,10-18
7263,33,292.71,0,57,971,65.1,36,46.1,202,292,10-19
7264,33,70.25,0,48.54,481,67.3,47.9,54.59,203,293,10-20
7265,33,196.21,0,56,924,57.2,37.5,48.75,204,294,10-21
7266,33,185.29,0,56.46,904,57,45.8,50.43,205,295,10-22
7267,33,105.54,0,60.21,671,60.7,33.6,44.05,206,296,10-23
7268,33,285.96,0,61.33,928,50.6,35,43.01,207,297,10-24
7269,33,286.29,0,42.42,964,57.1,33.4,42.04,208,298,10-25
7270,33,283.67,0,50.5,974,56.8,44.5,49.92,209,299,10-26
7271,33,286.67,0,42.67,967,67.7,34.8,47.58,210,300,10-27
7272,33,242.67,0,47.13,860,64.7,43.2,53.2,211,301,10-28
7273,33,0,0.02,80.54,0,57.2,49.8,53.43,212,302,10-29
7274,33,0,0.02,94.25,0,56.2,50.9,50.19,213,303,10-30
7275,33,45.21,0,80.63,363,58.7,39.5,46.95,214,304,10-31
7276,34,216.5,0,65.96,867,79.2,60,67.44,1,91,04-01
7277,34,314.92,0,64.58,944,79,55.5,66.26,2,92,04-02
7278,34,156.63,0.01,78.67,800,82.2,56.9,66.48,3,93,04-03
7279,34,365.42,0.01,60.92,1017,68.7,47.7,57.73,4,94,04-04
7280,34,344.58,0,50.67,1001,67.1,44.8,55.12,5,95,04-05
7281,34,285.79,0,58.08,961,72.2,41.4,56.69,6,96,04-06
7282,34,167.67,0,54.67,785,81.8,56.9,66.43,7,97,04-07
7283,34,224.96,0.04,68.54,892,80.7,65.7,70.87,8,98,04-08
7284,34,310.67,0.02,71.88,995,63.6,42.2,50.74,9,99,04-09
7285,34,351.04,0,60.96,992,64.8,33.4,48.46,10,100,04-10
7286,34,352.67,0,56.13,995,70.8,39,54.28,11,101,04-11
7287,34,191.83,0,73.42,869,73.9,50.4,60.91,12,102,04-12
7288,34,320.42,0,70.33,908,80.8,55.6,66.25,13,103,04-13
7289,34,164.46,0,66.63,589,84.8,59.5,69.99,14,104,04-14
7290,34,274.25,0,50,914,90.4,70.9,78,15,105,04-15
7291,34,187.13,0,52.83,740,87,68.4,77.38,16,106,04-16
7292,34,292.04,0.01,68.54,917,83.7,55.3,69.77,17,107,04-17
7293,34,273.46,0,72.88,946,71.5,47.5,57.2,18,108,04-18
7294,34,319.46,0,66.21,952,76.1,49.6,60.68,19,109,04-19
7295,34,350.25,0,65.38,945,83.8,52.2,65.38,20,110,04-20
7296,34,28.5,0,59.54,185,80,60.7,67.87,21,111,04-21
7297,34,67.08,0.02,82.25,426,75.5,63.8,69.32,22,112,04-22
7298,34,239.92,0,75.08,911,83.3,61.3,69.87,23,113,04-23
7299,34,7,0,64.5,103,77.1,63.3,70.16,24,114,04-24
7300,34,311.38,0,59.25,853,86.8,64.6,74.89,25,115,04-25
7301,34,39.96,0,69.88,404,76.2,60.3,67.55,26,116,04-26
7302,34,0,0.04,93.54,0,61.2,52.2,54.29,27,117,04-27
7303,34,255.83,0,75.92,942,73.7,46.2,57.3,28,118,04-28
7304,34,364.42,0,59.96,976,66.6,44.2,55.39,29,119,04-29
7305,34,309.79,0,50.83,973,65.5,42,52.24,30,120,04-30
7306,34,257.13,0,56.04,961,67.7,43.2,52.99,31,121,05-01
7307,34,357.33,0,64.17,965,74.8,42.8,58,32,122,05-02
7308,34,300.04,0,55.08,897,78.5,59.4,68.16,33,123,05-03
7309,34,362.42,0,54.67,927,81.8,55.4,67.96,34,124,05-04
7310,34,95.17,0.01,72.46,735,76.9,60.1,67.53,35,125,05-05
7311,34,259.88,0.03,79.67,897,81,63.3,70.98,36,126,05-06
7312,34,84.04,0.01,67.75,653,73.3,60.3,65.76,37,127,05-07
7313,34,1.42,0.05,92.71,15,59.3,53.1,56.22,38,128,05-08
7314,34,46.42,0,84.5,576,67.3,53.5,57.9,39,129,05-09
7315,34,317.96,0,76.54,901,74.4,50.4,61.84,40,130,05-10
7316,34,135,0.01,78.83,604,80.4,64.3,70.86,41,131,05-11
7317,34,374.88,0,68.5,936,75.4,49.8,64.64,42,132,05-12
7318,34,364.13,0,59.67,935,77.1,48.6,63.94,43,133,05-13
7319,34,244.29,0.01,69.21,904,81.6,55.6,65.4,44,134,05-14
7320,34,252.25,0.01,81.71,869,77.5,54.5,64.83,45,135,05-15
7321,34,304.54,0,74.96,875,71.2,53.1,62.36,46,136,05-16
7322,34,251.38,0,70.92,919,77.1,53.4,63.18,47,137,05-17
7323,34,326.5,0,60.42,916,80.6,57.4,68.34,48,138,05-18
7324,34,382.17,0,65.29,956,73,54.7,64.81,49,139,05-19
7325,34,191.67,0,56.54,759,83.1,57.4,67.49,50,140,05-20
7326,34,362.54,0.01,70.92,913,84.7,58.8,72.57,51,141,05-21
7327,34,231.75,0,58.67,919,77.6,60.4,69.83,52,142,05-22
7328,34,385.17,0,67.54,940,75.6,53.6,64.25,53,143,05-23
7329,34,370.13,0,65.46,913,81.4,52,65.48,54,144,05-24
7330,34,330.25,0,66.13,908,90.1,60.5,73.48,55,145,05-25
7331,34,231.67,0,64.75,862,92.8,73.3,80.26,56,146,05-26
7332,34,223.58,0.02,73.33,851,89,70.9,77.76,57,147,05-27
7333,34,275.08,0,68.21,904,89.4,65.8,76.76,58,148,05-28
7334,34,347.92,0,71.29,911,86.7,63.9,74.55,59,149,05-29
7335,34,353.17,0,69,925,89.7,55.9,73.5,60,150,05-30
7336,34,334.58,0.01,79.42,863,84.2,67.1,74.96,61,151,05-31
7337,34,257.54,0,72.08,894,89.6,66.7,76.68,62,152,06-01
7338,34,257.13,0.01,67.33,854,87.5,70.7,77.88,63,153,06-02
7339,34,17.58,0.03,85.79,113,77.8,69.8,73.13,64,154,06-03
7340,34,271.67,0,71.54,892,84.9,54.5,70.45,65,155,06-04
7341,34,249.13,0.01,72.33,873,81.2,60.8,69.61,66,156,06-05
7342,34,339.63,0.01,85.5,896,72.5,57.7,65.22,67,157,06-06
7343,34,342.13,0,71.46,896,84.9,58.8,69.84,68,158,06-07
7344,34,166.42,0,60.67,867,83.7,65.5,74.09,69,159,06-08
7345,34,286.33,0,59.83,894,87.3,62.2,74.08,70,160,06-09
7346,34,124.88,0,55.67,705,86.7,62.6,73.58,71,161,06-10
7347,34,294.42,0,64.46,729,93.1,60.6,75.85,72,162,06-11
7348,34,144.21,0.02,79.17,741,90.3,69.3,77,73,163,06-12
7349,34,17.54,0.09,86.83,166,75.3,62.1,68.19,74,164,06-13
7350,34,1.29,0.06,95.5,18,74.8,66.4,70.71,75,165,06-14
7351,34,359.17,0,72.96,892,84.7,59.6,71.18,76,166,06-15
7352,34,312.04,0,66.58,904,86.4,57.7,72.81,77,167,06-16
7353,34,270.21,0,63.25,897,91,58.3,74.2,78,168,06-17
7354,34,73.5,0,58.75,366,84.5,64,74.14,79,169,06-18
7355,34,249.46,0,55.63,887,86.9,67.3,76.55,80,170,06-19
7356,34,329.54,0,58.63,897,93.7,73.1,81.72,81,171,06-20
7357,34,102.38,0,71.79,874,95,72.3,81,82,172,06-21
7358,34,353.83,0,65.54,879,100.3,68.7,82.16,83,173,06-22
7359,34,342.5,0,65.42,895,94.4,70.9,82.03,84,174,06-23
7360,34,330.04,0.02,80.88,899,83.3,71.6,77.58,85,175,06-24
7361,34,217.04,0.02,92.25,837,80.4,71.4,75.6,86,176,06-25
7362,34,121.13,0.06,94.17,767,80.1,72.7,75.92,87,177,06-26
7363,34,85.88,0.02,93.71,573,78.4,72.5,75.5,88,178,06-27
7364,34,175.58,0,78.46,897,95.4,71.6,80.12,89,179,06-28
7365,34,88.63,0,78.38,677,89.8,71.8,77.6,90,180,06-29
7366,34,78.71,0,67.79,649,92.2,66.4,76.61,91,181,06-30
7367,34,280.92,0,64.67,858,92.5,69.1,79.74,92,182,07-01
7368,34,291.54,0,65.54,897,95.4,68,79.36,93,183,07-02
7369,34,130.38,0,62.79,796,96.5,73.4,82.4,94,184,07-03
7370,34,88.25,0,62,531,93.6,77.5,82.32,95,185,07-04
7371,34,95.58,0,66.63,532,90.4,72.5,80.04,96,186,07-05
7372,34,52.13,0,82.75,431,82.6,70.9,75.87,97,187,07-06
7373,34,95.17,0,65.58,384,81.6,65.7,72.51,98,188,07-07
7374,34,312.33,0,58.54,909,85.4,61.5,71.6,99,189,07-08
7375,34,354.79,0,60.79,897,88.2,58.5,73.01,100,190,07-09
7376,34,354.88,0,64.25,896,97.9,60.6,78.15,101,191,07-10
7377,34,294.79,0,64,892,95.9,68.2,81.56,102,192,07-11
7378,34,324.83,0,65.5,876,95,71.4,82.85,103,193,07-12
7379,34,133.13,0,63.04,700,96.1,76.6,84.13,104,194,07-13
7380,34,196.75,0,61.33,776,97.6,73.6,83.82,105,195,07-14
7381,34,117.88,0,65,626,99.7,75,84.72,106,196,07-15
7382,34,269.96,0,54.79,876,95.2,76.5,85.23,107,197,07-16
7383,34,348.17,0,59.88,900,97.1,68,82.63,108,198,07-17
7384,34,348.88,0,57.88,893,99.9,70.3,84.88,109,199,07-18
7385,34,274.42,0,61.08,893,99.9,68,83.67,110,200,07-19
7386,34,239.83,0,68.71,844,102.4,68.5,82.3,111,201,07-20
7387,34,240.29,0,66.88,858,97.2,72.3,82.32,112,202,07-21
7388,34,86.33,0.01,61.63,428,96.6,78,83.61,113,203,07-22
7389,34,189.17,0.02,78.92,834,94.8,73,78.76,114,204,07-23
7390,34,308.92,0,73.75,848,92.5,64.9,76.24,115,205,07-24
7391,34,85.42,0.05,90.67,466,83.1,73.5,77.39,116,206,07-25
7392,34,237.79,0,75.13,843,94.8,68.2,79.38,117,207,07-26
7393,34,125.58,0.01,73.79,662,95.4,73.4,81.51,118,208,07-27
7394,34,148.04,0,69.79,844,100.6,77.2,84.77,119,209,07-28
7395,34,81.13,0,68.5,670,96.9,77.7,84.16,120,210,07-29
7396,34,104.63,0,71,750,94.2,71.4,79.93,121,211,07-30
7397,34,243.79,0,60.5,888,102.3,72.9,84.1,122,212,07-31
7398,34,325.54,0,54.88,888,106.2,73.9,88.34,123,213,08-01
7399,34,223.88,0,57.08,858,102.9,77.9,88.41,124,214,08-02
7400,34,255.42,0,59.54,891,103.8,77.7,89.28,125,215,08-03
7401,34,242.63,0,60,858,107.2,79.2,90.13,126,216,08-04
7402,34,65.96,0,60.79,643,92,79.2,85.78,127,217,08-05
7403,34,96.04,0,62.88,530,96.2,71.4,82.32,128,218,08-06
7404,34,180.96,0,65.71,788,98.2,72.5,83.58,129,219,08-07
7405,34,163.83,0,66.29,789,101.3,74.1,84.95,130,220,08-08
7406,34,158.08,0.02,75.83,808,93.6,71.8,79.99,131,221,08-09
7407,34,62.38,0.01,69.58,321,89.2,70.3,79.48,132,222,08-10
7408,34,62,0,76.42,559,84,71.1,76.85,133,223,08-11
7409,34,20.75,0,73.75,215,78.3,64.8,71.52,134,224,08-12
7410,34,346.67,0,55.42,933,88.3,61,73.35,135,225,08-13
7411,34,286.42,0,63.83,904,93,63,76.35,136,226,08-14
7412,34,258.42,0,62.29,894,95.2,71.5,80.69,137,227,08-15
7413,34,291,0,56.42,910,96.3,64.9,80.82,138,228,08-16
7414,34,231.88,0,67.21,769,90.7,72.7,80.56,139,229,08-17
7415,34,175.79,0.01,79.17,834,85.8,72.3,78.32,140,230,08-18
7416,34,224.29,0,73,917,99.3,69.8,80.3,141,231,08-19
7417,34,117.88,0.01,74.83,610,90.5,74.9,80.45,142,232,08-20
7418,34,70.17,0.02,82.92,500,91.2,74.1,79.75,143,233,08-21
7419,34,51.79,0.01,87.25,708,88,73.9,78.21,144,234,08-22
7420,34,188.04,0.01,78.42,832,90.7,72.7,78.95,145,235,08-23
7421,34,185.25,0,67.42,739,90.1,64.6,76.69,146,236,08-24
7422,34,319.83,0,66.46,905,93,60.3,76.02,147,237,08-25
7423,34,318.54,0,63.67,902,94,62.8,78.15,148,238,08-26
7424,34,203.5,0,74.21,784,89.1,68.5,78.3,149,239,08-27
7425,34,314.71,0,69.46,887,97.4,71.1,82.17,150,240,08-28
7426,34,183.54,0,63.58,824,98.1,75.6,85.27,151,241,08-29
7427,34,161.79,0.03,82.13,636,91.9,77.2,82.9,152,242,08-30
7428,34,11.92,0.03,93.71,60,81,73.4,76.93,153,243,08-31
7429,34,0,0.18,96.08,0,76,62.3,70.78,154,244,09-01
7430,34,279.63,0,80,876,78.8,59.5,67.56,155,245,09-02
7431,34,311.29,0,76.83,886,89.7,62.5,74.1,156,246,09-03
7432,34,220.17,0,84.17,685,86.7,68.1,75.54,157,247,09-04
7433,34,94.33,0.04,95.33,571,80.7,71.7,75.31,158,248,09-05
