,Performance Record,Maturity Group,Genotype ID,State,Year,Location,Yield
81943,81943,4.0,2563,"""MO""",2003,70.0,42.1
81944,81944,1.0,5084,"""ONT""",2006,100.0,69.6
81945,81945,1.0,3700,"""IA""",2013,32.0,45.4
81946,81946,0.0,763,"""MN""",2012,117.0,30.7
81947,81947,1.0,3736,"""SD""",2004,24.0,31.7
81948,81948,2.0,5310,"""NE""",2015,62.0,78.0
81949,81949,2.0,172,"""IN""",2005,150.0,44.3
81950,81950,2.0,88,"""NE""",2006,40.0,65.1
81951,81951,1.0,4744,"""QUE""",2015,130.0,72.6
81952,81952,3.0,138,"""MO""",2007,109.0,67.7
81953,81953,4.0,1273,"""VA""",2008,151.0,41.3
81954,81954,5.0,1632,"""VA""",2006,151.0,35.7
81955,81955,3.0,2240,"""MO""",2011,38.0,38.8
81956,81956,2.0,5639,"""MI""",2014,64.0,49.0
81957,81957,1.0,4179,"""NE""",2012,40.0,84.3
81958,81958,5.0,1263,"""TN""",2013,67.0,57.9
81959,81959,4.0,1802,"""MD""",2006,113.0,30.0
81960,81960,5.0,1720,"""VA""",2013,141.0,75.3
81961,81961,1.0,5241,"""MI""",2008,64.0,43.5
81962,81962,-1.0,4282,"""MN""",2008,42.0,40.6
81963,81963,2.0,127,"""NE""",2004,56.0,66.7
81964,81964,1.0,4541,"""IN""",2013,154.0,62.0
81965,81965,1.0,3568,"""IN""",2012,154.0,18.4
81966,81966,4.0,805,"""KY""",2005,111.0,42.4
81967,81967,5.0,1090,"""MO""",2006,109.0,60.5
81968,81968,4.0,3587,"""MS""",2009,139.0,68.2
81969,81969,5.0,3289,"""NC""",2011,71.0,33.7
81970,81970,-1.0,3563,"""ONT""",2010,99.0,49.9
81971,81971,4.0,3184,"""KY""",2003,76.0,69.0
81972,81972,2.0,310,"""MN""",2015,74.0,48.5
81973,81973,2.0,3278,"""IA""",2012,49.0,44.9
81974,81974,6.0,4824,"""LA""",2014,22.0,56.7
81975,81975,5.0,3295,"""KS""",2014,104.0,33.0
81976,81976,6.0,353,"""AR""",2008,103.0,52.7
81977,81977,1.0,4555,"""NE""",2015,62.0,80.6
81978,81978,6.0,978,"""GA""",2008,7.0,48.1
81979,81979,7.0,998,"""SC""",2009,163.0,35.6
81980,81980,4.0,1195,"""IL""",2008,147.0,55.6
81981,81981,8.0,889,"""GA""",2010,8.0,42.1
81982,81982,5.0,1843,"""IL""",2004,147.0,36.3
81983,81983,3.0,288,"""KS""",2010,78.0,43.0
81984,81984,4.0,3621,"""IL""",2015,29.0,71.5
81985,81985,4.0,39,"""VA""",2014,151.0,43.6
81986,81986,5.0,1272,"""VA""",2010,151.0,19.9
81987,81987,5.0,2615,"""AR""",2005,103.0,43.3
81988,81988,-1.0,1679,"""ONT""",2005,47.0,35.1
81989,81989,1.0,4993,"""AR""",2004,53.0,51.9
81990,81990,1.0,4957,"""MI""",2009,118.0,47.6
81991,81991,1.0,3911,"""MI""",2014,64.0,54.5
81992,81992,6.0,1688,"""SC""",2015,36.0,51.3
81993,81993,4.0,2239,"""IL""",2011,148.0,46.5
81994,81994,5.0,5472,"""TN""",2010,67.0,46.1
81995,81995,1.0,1675,"""IN""",2005,150.0,29.9
81996,81996,3.0,4127,"""IA""",2008,2.0,16.0
81997,81997,1.0,5452,"""IA""",2013,68.0,47.5
81998,81998,4.0,2615,"""TN""",2007,72.0,29.6
81999,81999,4.0,1525,"""KS""",2015,104.0,43.7
82000,82000,3.0,4039,"""IN""",2008,150.0,60.3
82001,82001,8.0,1183,"""AL""",2005,143.0,37.5
82002,82002,7.0,1389,"""AL""",2012,51.0,52.2
82003,82003,1.0,2024,"""MN""",2015,74.0,49.4
82004,82004,1.0,765,"""SD""",2004,24.0,23.1
82005,82005,2.0,5203,"""NE""",2005,56.0,77.9
82006,82006,6.0,726,"""SC""",2004,54.0,33.9
82007,82007,4.0,5809,"""AR""",2003,103.0,49.8
82008,82008,2.0,433,"""IL""",2007,148.0,58.0
82009,82009,7.0,2367,"""AL""",2006,143.0,32.9
82010,82010,8.0,52,"""NC""",2015,35.0,35.0
82011,82011,2.0,3942,"""IL""",2009,148.0,67.5
82012,82012,4.0,2698,"""VA""",2006,151.0,47.5
82013,82013,5.0,1878,"""MO""",2012,109.0,57.5
82014,82014,7.0,4651,"""NC""",2010,71.0,34.9
82015,82015,4.0,3008,"""VA""",2008,97.0,47.9
82016,82016,2.0,636,"""NE""",2013,82.0,79.1
82017,82017,1.0,3817,"""NE""",2006,40.0,82.4
82018,82018,3.0,3843,"""IA""",2009,2.0,63.4
82019,82019,3.0,915,"""KS""",2008,78.0,43.7
82020,82020,-1.0,2009,"""QUE""",2013,133.0,81.5
82021,82021,0.0,2611,"""QUE""",2004,119.0,53.6
82022,82022,0.0,1726,"""ONT""",2004,156.0,34.7
82023,82023,5.0,1350,"""VA""",2014,141.0,77.5
82024,82024,3.0,3425,"""IA""",2014,41.0,56.3
82025,82025,0.0,2163,"""MN""",2007,89.0,42.5
82026,82026,1.0,4219,"""MI""",2015,118.0,73.7
82027,82027,6.0,810,"""TX""",2005,14.0,20.9
82028,82028,3.0,5135,"""IL""",2014,148.0,71.0
82029,82029,3.0,5348,"""NE""",2015,159.0,62.2
82030,82030,3.0,4548,"""OH""",2015,127.0,56.4
82031,82031,4.0,1525,"""AR""",2014,69.0,73.1
82032,82032,3.0,4714,"""IA""",2015,41.0,68.9
82033,82033,4.0,3576,"""IL""",2006,17.0,66.9
82034,82034,4.0,3412,"""IL""",2008,148.0,60.8
82035,82035,7.0,2375,"""SC""",2004,20.0,40.9
82036,82036,2.0,4907,"""NE""",2006,40.0,51.5
82037,82037,2.0,167,"""NE""",2005,40.0,77.2
82038,82038,2.0,3775,"""IL""",2013,148.0,73.2
82039,82039,6.0,994,"""AL""",2011,143.0,56.0
82040,82040,3.0,5104,"""IA""",2007,2.0,47.4
82041,82041,8.0,2411,"""SC""",2008,54.0,47.1
82042,82042,5.0,1408,"""TX""",2004,112.0,22.0
82043,82043,7.0,4263,"""NC""",2015,107.0,35.9
82044,82044,2.0,3269,"""IL""",2004,148.0,48.0
82045,82045,7.0,3629,"""SC""",2003,20.0,53.1
82046,82046,3.0,62,"""IN""",2005,154.0,47.0
82047,82047,3.0,259,"""IL""",2010,148.0,68.2
82048,82048,5.0,732,"""IL""",2009,147.0,56.9
82049,82049,1.0,5152,"""NE""",2011,15.0,41.1
82050,82050,2.0,311,"""SD""",2006,10.0,48.8
82051,82051,4.0,349,"""NC""",2011,108.0,30.4
82052,82052,3.0,488,"""NE""",2012,102.0,49.8
82053,82053,2.0,4534,"""OH""",2014,63.0,71.9
82054,82054,4.0,2756,"""MO""",2008,110.0,59.8
82055,82055,0.0,2869,"""ONT""",2006,99.0,55.0
82056,82056,5.0,2615,"""VA""",2007,141.0,33.4
82057,82057,3.0,1985,"""NE""",2003,106.0,42.3
82058,82058,4.0,4235,"""TN""",2004,67.0,54.9
82059,82059,6.0,771,"""AR""",2004,116.0,44.0
82060,82060,1.0,3847,"""IA""",2010,68.0,48.7
82061,82061,2.0,5771,"""IL""",2015,44.0,55.8
82062,82062,-1.0,1750,"""MN""",2006,121.0,48.4
82063,82063,4.0,373,"""MO""",2004,110.0,68.9
82064,82064,0.0,4278,"""ND""",2008,31.0,34.3
82065,82065,4.0,5557,"""MS""",2006,139.0,48.9
82066,82066,-1.0,3538,"""MN""",2007,87.0,34.6
82067,82067,4.0,2615,"""TN""",2003,72.0,67.2
82068,82068,5.0,1942,"""KY""",2007,111.0,28.4
82069,82069,5.0,779,"""VA""",2012,97.0,47.5
82070,82070,3.0,3356,"""IA""",2005,2.0,87.0
82071,82071,4.0,5552,"""DE""",2005,83.0,53.5
82072,82072,2.0,3669,"""MN""",2007,74.0,43.7
82073,82073,3.0,143,"""IN""",2005,27.0,48.7
82074,82074,3.0,5547,"""AR""",2005,103.0,41.5
82075,82075,1.0,5160,"""NE""",2004,40.0,52.0
82076,82076,5.0,2615,"""MD""",2009,113.0,59.2
82077,82077,3.0,4603,"""NE""",2008,77.0,38.6
82078,82078,0.0,5221,"""MN""",2005,117.0,36.6
82079,82079,4.0,2469,"""MO""",2007,38.0,45.9
82080,82080,4.0,1940,"""TN""",2012,67.0,49.8
82081,82081,3.0,858,"""KS""",2013,78.0,48.6
82082,82082,3.0,5549,"""MO""",2005,109.0,59.0
82083,82083,3.0,2672,"""OH""",2015,63.0,66.2
82084,82084,1.0,5085,"""NE""",2006,15.0,59.0
82085,82085,2.0,229,"""IL""",2009,148.0,62.5
82086,82086,7.0,1775,"""GA""",2015,105.0,61.8
82087,82087,7.0,1304,"""NC""",2004,66.0,47.3
82088,82088,5.0,2693,"""MO""",2012,110.0,66.0
82089,82089,5.0,699,"""AR""",2008,116.0,49.1
82090,82090,4.0,3603,"""AR""",2013,69.0,44.2
82091,82091,2.0,2215,"""ONT""",2008,33.0,54.8
82092,82092,6.0,890,"""GA""",2015,146.0,78.5
82093,82093,8.0,1021,"""AL""",2003,143.0,38.8
82094,82094,-1.0,4801,"""MN""",2007,87.0,30.6
82095,82095,5.0,1943,"""TN""",2008,67.0,36.5
82096,82096,8.0,4877,"""NC""",2011,35.0,32.7
82097,82097,8.0,1603,"""NC""",2008,71.0,38.9
82098,82098,3.0,235,"""KS""",2009,78.0,64.7
82099,82099,4.0,87,"""VA""",2005,151.0,42.9
82100,82100,3.0,5135,"""IL""",2010,148.0,60.8
82101,82101,4.0,2756,"""NC""",2008,108.0,42.9
82102,82102,1.0,4938,"""MI""",2008,64.0,44.8
82103,82103,1.0,3243,"""NE""",2007,15.0,50.5
82104,82104,3.0,363,"""IA""",2004,2.0,67.8
82105,82105,6.0,1429,"""SC""",2006,20.0,50.8
82106,82106,6.0,1152,"""AL""",2007,51.0,61.0
82107,82107,7.0,1380,"""NC""",2005,71.0,40.1
82108,82108,4.0,319,"""IL""",2012,148.0,51.8
82109,82109,5.0,1807,"""VA""",2010,141.0,33.7
82110,82110,8.0,1341,"""GA""",2003,7.0,55.4
82111,82111,4.0,5013,"""MO""",2009,38.0,63.8
82112,82112,5.0,3038,"""KS""",2011,104.0,17.5
82113,82113,5.0,2615,"""KY""",2004,111.0,68.2
82114,82114,-1.0,3495,"""QUE""",2009,133.0,56.7
82115,82115,5.0,47,"""TN""",2012,129.0,57.7
82116,82116,4.0,1356,"""IL""",2013,29.0,66.3
82117,82117,2.0,2226,"""IL""",2009,148.0,71.7
82118,82118,-1.0,716,"""ONT""",2009,47.0,25.9
82119,82119,5.0,45,"""VA""",2014,151.0,51.3
82120,82120,4.0,2106,"""VA""",2005,151.0,30.5
82121,82121,7.0,2434,"""SC""",2014,54.0,47.5
82122,82122,3.0,5059,"""IN""",2015,154.0,53.6
82123,82123,4.0,769,"""VA""",2003,151.0,57.4
82124,82124,4.0,4250,"""IN""",2006,154.0,50.0
82125,82125,3.0,5487,"""IA""",2015,21.0,57.2
82126,82126,8.0,874,"""GA""",2004,7.0,41.4
82127,82127,8.0,2400,"""NC""",2005,71.0,36.7
82128,82128,5.0,2468,"""IL""",2003,147.0,55.2
82129,82129,3.0,4079,"""MO""",2012,38.0,44.9
82130,82130,2.0,636,"""IL""",2013,148.0,62.2
82131,82131,1.0,3464,"""ONT""",2004,142.0,49.0
82132,82132,2.0,528,"""IA""",2008,115.0,51.7
82133,82133,5.0,3037,"""AR""",2015,69.0,73.5
82134,82134,2.0,530,"""IN""",2007,154.0,50.5
82135,82135,4.0,3198,"""VA""",2010,151.0,30.1
82136,82136,0.0,4821,"""ONT""",2007,156.0,56.8
82137,82137,4.0,3033,"""AR""",2008,116.0,33.8
82138,82138,8.0,3978,"""GA""",2011,7.0,58.9
82139,82139,2.0,5100,"""IN""",2008,150.0,53.2
82140,82140,4.0,2356,"""TN""",2004,67.0,31.5
82141,82141,2.0,636,"""IA""",2012,21.0,74.3
82142,82142,0.0,3645,"""QUE""",2003,119.0,36.6
82143,82143,6.0,728,"""NC""",2003,107.0,27.4
82144,82144,2.0,3836,"""ONT""",2009,33.0,56.5
82145,82145,5.0,2324,"""KY""",2009,111.0,63.0
82146,82146,5.0,3013,"""NC""",2010,108.0,59.1
82147,82147,4.0,3361,"""IL""",2007,148.0,50.9
82148,82148,2.0,2187,"""IN""",2003,150.0,41.2
82149,82149,3.0,447,"""NE""",2008,92.0,48.2
82150,82150,1.0,3664,"""MN""",2006,152.0,69.7
82151,82151,3.0,2980,"""OH""",2006,63.0,60.2
82152,82152,5.0,1720,"""KS""",2013,104.0,30.0
82153,82153,0.0,3110,"""ONT""",2007,99.0,45.4
82154,82154,3.0,3948,"""NE""",2003,56.0,44.4
82155,82155,7.0,4840,"""GA""",2007,8.0,24.7
82156,82156,-1.0,1748,"""ND""",2005,31.0,53.1
82157,82157,2.0,4691,"""SD""",2003,18.0,39.2
82158,82158,1.0,3882,"""MN""",2012,74.0,45.8
82159,82159,7.0,4863,"""NC""",2010,107.0,36.8
82160,82160,2.0,3968,"""SD""",2011,18.0,44.0
82161,82161,0.0,2618,"""ONT""",2003,156.0,41.9
82162,82162,1.0,3498,"""NE""",2015,40.0,72.1
82163,82163,5.0,2874,"""MO""",2012,110.0,57.4
82164,82164,4.0,2346,"""TN""",2006,72.0,50.5
82165,82165,5.0,2955,"""MD""",2009,113.0,56.9
82166,82166,4.0,886,"""IN""",2005,154.0,54.5
82167,82167,3.0,3923,"""IN""",2008,154.0,63.6
82168,82168,4.0,5781,"""MS""",2007,139.0,54.9
82169,82169,2.0,2451,"""NE""",2014,40.0,79.0
82170,82170,6.0,1138,"""AL""",2015,51.0,64.7
82171,82171,8.0,1341,"""SC""",2004,163.0,51.8
82172,82172,3.0,3027,"""NE""",2003,106.0,53.0
82173,82173,5.0,1153,"""KS""",2005,104.0,17.5
82174,82174,5.0,1879,"""MO""",2012,109.0,53.0
82175,82175,2.0,4019,"""IN""",2008,150.0,61.8
82176,82176,1.0,3668,"""MN""",2006,152.0,58.3
82177,82177,4.0,1529,"""TN""",2004,67.0,60.3
82178,82178,3.0,92,"""KS""",2003,78.0,40.1
82179,82179,2.0,5664,"""MN""",2013,152.0,66.1
82180,82180,4.0,4694,"""IL""",2008,60.0,81.3
82181,82181,6.0,1683,"""NC""",2013,107.0,49.8
82182,82182,5.0,1717,"""OK""",2011,138.0,40.6
82183,82183,1.0,4426,"""SD""",2006,153.0,27.6
82184,82184,3.0,636,"""KS""",2013,98.0,38.1
82185,82185,5.0,2615,"""MS""",2003,139.0,44.4
82186,82186,3.0,915,"""KS""",2005,78.0,47.7
82187,82187,2.0,3751,"""NE""",2013,102.0,92.6
82188,82188,4.0,1362,"""IL""",2008,17.0,64.0
82189,82189,4.0,2615,"""MO""",2004,109.0,72.0
82190,82190,4.0,3588,"""VA""",2009,151.0,54.5
82191,82191,8.0,1346,"""AL""",2004,144.0,22.9
82192,82192,0.0,3522,"""QUE""",2006,119.0,65.2
82193,82193,0.0,3498,"""SD""",2010,23.0,31.8
82194,82194,1.0,5306,"""ONT""",2014,114.0,55.1
82195,82195,5.0,3145,"""MD""",2003,113.0,45.5
82196,82196,3.0,3057,"""NE""",2005,145.0,35.6
82197,82197,3.0,4495,"""OH""",2005,125.0,44.0
82198,82198,4.0,1425,"""NC""",2006,107.0,53.9
82199,82199,-1.0,4277,"""ND""",2010,31.0,37.3
82200,82200,2.0,185,"""SD""",2006,18.0,54.7
82201,82201,2.0,409,"""ONT""",2004,61.0,52.1
82202,82202,1.0,432,"""NE""",2008,102.0,89.5
82203,82203,0.0,1731,"""SD""",2003,24.0,32.9
82204,82204,8.0,4380,"""GA""",2004,7.0,46.4
82205,82205,4.0,2796,"""KS""",2005,104.0,25.1
82206,82206,5.0,3006,"""KS""",2008,81.0,39.1
82207,82207,4.0,152,"""MO""",2006,38.0,37.4
82208,82208,0.0,2612,"""SD""",2005,10.0,54.0
82209,82209,2.0,618,"""NE""",2008,15.0,69.1
82210,82210,5.0,3293,"""KS""",2013,81.0,56.1
82211,82211,0.0,2169,"""ND""",2009,31.0,49.4
82212,82212,2.0,5088,"""MN""",2007,152.0,58.5
82213,82213,4.0,820,"""TX""",2003,112.0,12.3
82214,82214,5.0,1677,"""TN""",2004,129.0,70.2
82215,82215,2.0,4087,"""IN""",2014,154.0,59.8
82216,82216,3.0,320,"""IL""",2012,148.0,54.9
82217,82217,2.0,4019,"""IA""",2008,2.0,44.7
82218,82218,-1.0,1678,"""ONT""",2007,99.0,36.9
82219,82219,0.0,4150,"""SD""",2008,10.0,29.3
82220,82220,2.0,5021,"""NE""",2011,15.0,64.4
82221,82221,3.0,3766,"""OH""",2014,63.0,61.4
82222,82222,2.0,3885,"""SD""",2013,149.0,48.2
82223,82223,8.0,877,"""AL""",2004,51.0,47.5
82224,82224,2.0,121,"""NE""",2005,56.0,76.3
82225,82225,5.0,1895,"""MS""",2007,139.0,63.4
82226,82226,5.0,2878,"""VA""",2010,141.0,36.6
82227,82227,3.0,5673,"""OH""",2008,126.0,65.4
82228,82228,5.0,1942,"""IL""",2007,147.0,43.0
82229,82229,2.0,208,"""IN""",2008,150.0,60.6
82230,82230,8.0,4392,"""AL""",2007,143.0,37.9
82231,82231,-1.0,4181,"""ND""",2012,31.0,37.8
82232,82232,7.0,873,"""SC""",2005,163.0,27.2
82233,82233,1.0,802,"""MN""",2004,152.0,55.9
82234,82234,4.0,833,"""OH""",2004,124.0,69.1
82235,82235,1.0,3498,"""QUE""",2004,119.0,52.3
82236,82236,7.0,1715,"""NC""",2014,71.0,49.8
82237,82237,5.0,4362,"""MS""",2013,139.0,65.1
82238,82238,3.0,1359,"""AR""",2003,116.0,47.7
82239,82239,3.0,4071,"""OH""",2013,63.0,54.6
82240,82240,4.0,1940,"""AR""",2010,103.0,24.0
82241,82241,7.0,4653,"""GA""",2007,105.0,56.6
82242,82242,4.0,2318,"""KY""",2009,111.0,57.6
82243,82243,2.0,490,"""NE""",2012,102.0,76.2
82244,82244,2.0,3659,"""IL""",2003,148.0,42.2
82245,82245,3.0,4667,"""IL""",2003,148.0,54.2
82246,82246,3.0,5529,"""IL""",2003,91.0,51.5
82247,82247,4.0,3581,"""KS""",2010,6.0,48.9
82248,82248,7.0,916,"""SC""",2010,36.0,59.9
82249,82249,5.0,2820,"""MS""",2009,139.0,66.7
82250,82250,4.0,2470,"""VA""",2004,151.0,65.2
82251,82251,4.0,4033,"""MD""",2007,113.0,57.0
82252,82252,4.0,37,"""IL""",2014,29.0,45.7
82253,82253,2.0,5779,"""MN""",2012,152.0,56.6
82254,82254,6.0,4660,"""VA""",2008,101.0,41.7
82255,82255,4.0,1418,"""AR""",2006,116.0,70.2
82256,82256,3.0,2547,"""OH""",2007,63.0,81.9
82257,82257,5.0,2669,"""KS""",2005,104.0,22.0
82258,82258,4.0,4231,"""IN""",2004,154.0,55.1
82259,82259,4.0,86,"""AR""",2007,103.0,53.4
82260,82260,2.0,5755,"""NE""",2012,40.0,92.4
82261,82261,4.0,3576,"""VA""",2007,97.0,22.3
82262,82262,4.0,585,"""MO""",2014,94.0,41.2
82263,82263,6.0,1600,"""VA""",2007,101.0,24.6
82264,82264,4.0,3142,"""VA""",2011,151.0,62.0
82265,82265,4.0,661,"""IN""",2010,154.0,49.5
82266,82266,4.0,3487,"""OK""",2008,19.0,13.3
82267,82267,2.0,841,"""MN""",2013,137.0,54.2
82268,82268,2.0,4522,"""OH""",2013,63.0,54.9
82269,82269,0.0,2605,"""SD""",2003,24.0,31.8
82270,82270,5.0,1396,"""AR""",2008,103.0,52.5
82271,82271,4.0,3576,"""IL""",2006,148.0,79.1
82272,82272,1.0,4560,"""IN""",2003,150.0,38.6
82273,82273,1.0,2302,"""QUE""",2014,130.0,54.8
82274,82274,3.0,176,"""AR""",2005,116.0,55.9
82275,82275,1.0,3852,"""SD""",2010,10.0,55.3
82276,82276,0.0,2774,"""ONT""",2010,134.0,62.4
82277,82277,3.0,3028,"""KS""",2005,6.0,57.6
82278,82278,5.0,3726,"""AR""",2006,116.0,72.2
82279,82279,3.0,4109,"""IL""",2014,148.0,69.6
82280,82280,2.0,3078,"""IL""",2005,148.0,35.9
82281,82281,3.0,29,"""IL""",2009,148.0,60.8
82282,82282,5.0,1150,"""AL""",2006,16.0,14.2
82283,82283,5.0,1275,"""OK""",2007,19.0,33.6
82284,82284,2.0,4061,"""ONT""",2007,61.0,71.2
82285,82285,3.0,254,"""KS""",2009,98.0,45.5
82286,82286,3.0,321,"""MO""",2003,94.0,40.6
82287,82287,6.0,1433,"""SC""",2006,36.0,53.7
82288,82288,2.0,825,"""SD""",2007,10.0,51.7
82289,82289,2.0,612,"""AR""",2004,103.0,55.5
82290,82290,4.0,3033,"""MS""",2009,135.0,34.6
82291,82291,3.0,2511,"""NE""",2003,56.0,48.6
82292,82292,4.0,3083,"""KY""",2008,111.0,44.8
82293,82293,4.0,4705,"""KS""",2015,78.0,37.4
82294,82294,2.0,2528,"""IN""",2012,154.0,64.3
82295,82295,5.0,699,"""OK""",2007,19.0,35.5
82296,82296,6.0,1509,"""AR""",2012,140.0,66.8
82297,82297,5.0,5560,"""KS""",2008,104.0,45.4
82298,82298,4.0,3938,"""TN""",2009,67.0,49.9
82299,82299,2.0,4019,"""ONT""",2009,33.0,69.7
82300,82300,6.0,1207,"""SC""",2003,20.0,46.2
82301,82301,7.0,1168,"""GA""",2011,7.0,28.5
82302,82302,-1.0,4342,"""MN""",2007,121.0,36.8
82303,82303,4.0,362,"""TN""",2014,67.0,42.3
82304,82304,0.0,3186,"""ONT""",2006,99.0,45.7
82305,82305,2.0,3003,"""IN""",2014,154.0,57.5
82306,82306,4.0,1248,"""KY""",2006,111.0,51.2
82307,82307,1.0,5642,"""NE""",2014,40.0,76.9
82308,82308,2.0,3657,"""MI""",2004,64.0,42.5
82309,82309,1.0,3002,"""MI""",2014,64.0,55.7
82310,82310,6.0,1704,"""AL""",2015,51.0,63.5
82311,82311,6.0,1548,"""GA""",2004,146.0,51.3
82312,82312,5.0,2668,"""VA""",2008,97.0,50.1
82313,82313,1.0,3274,"""SD""",2008,10.0,46.9
82314,82314,0.0,2300,"""ONT""",2011,156.0,43.5
82315,82315,5.0,1494,"""OK""",2006,19.0,30.9
82316,82316,4.0,5385,"""MO""",2015,110.0,67.3
82317,82317,2.0,4690,"""NE""",2013,102.0,90.1
82318,82318,4.0,3081,"""KY""",2007,111.0,20.5
82319,82319,4.0,1180,"""KS""",2004,81.0,35.2
82320,82320,3.0,5495,"""IA""",2003,2.0,44.6
82321,82321,2.0,272,"""IN""",2003,154.0,37.4
82322,82322,7.0,2398,"""GA""",2005,7.0,42.9
82323,82323,3.0,484,"""NE""",2012,34.0,92.4
82324,82324,2.0,5027,"""MI""",2009,64.0,39.6
82325,82325,5.0,3035,"""MO""",2015,109.0,63.1
82326,82326,1.0,5504,"""MI""",2004,64.0,40.5
82327,82327,-1.0,691,"""MN""",2005,87.0,42.1
82328,82328,3.0,3719,"""NE""",2010,77.0,68.2
82329,82329,5.0,1850,"""TN""",2012,67.0,54.0
82330,82330,1.0,3740,"""ONT""",2004,142.0,53.1
82331,82331,3.0,5395,"""NE""",2009,77.0,80.5
82332,82332,2.0,4690,"""ONT""",2015,33.0,65.3
82333,82333,4.0,2796,"""KS""",2004,104.0,43.4
82334,82334,4.0,2517,"""OH""",2005,125.0,67.1
82335,82335,8.0,3978,"""SC""",2011,163.0,28.3
82336,82336,5.0,3007,"""KS""",2007,104.0,33.9
82337,82337,4.0,86,"""KS""",2009,81.0,55.2
82338,82338,3.0,4531,"""OH""",2011,128.0,69.4
82339,82339,5.0,2870,"""TN""",2014,72.0,63.5
82340,82340,6.0,681,"""VA""",2006,151.0,44.4
82341,82341,1.0,5086,"""MN""",2006,152.0,55.2
82342,82342,2.0,4571,"""SD""",2006,10.0,45.0
82343,82343,7.0,1695,"""NC""",2015,71.0,37.5
82344,82344,1.0,3257,"""IN""",2007,154.0,42.0
82345,82345,1.0,3884,"""NE""",2012,102.0,63.3
82346,82346,0.0,2619,"""MN""",2011,89.0,57.5
82347,82347,3.0,304,"""NE""",2010,92.0,53.4
82348,82348,3.0,180,"""OH""",2005,63.0,49.5
82349,82349,7.0,1184,"""SC""",2012,36.0,55.8
82350,82350,0.0,3518,"""SD""",2007,10.0,36.5
82351,82351,1.0,4982,"""QUE""",2011,130.0,64.5
82352,82352,3.0,5145,"""OH""",2007,127.0,60.7
82353,82353,6.0,1317,"""GA""",2005,7.0,44.8
82354,82354,-1.0,2271,"""MN""",2008,87.0,44.4
82355,82355,4.0,1810,"""MS""",2008,139.0,74.1
82356,82356,1.0,524,"""NE""",2003,15.0,46.6
82357,82357,1.0,4416,"""IA""",2005,32.0,61.2
82358,82358,6.0,3202,"""SC""",2014,36.0,52.1
82359,82359,4.0,3008,"""KS""",2008,81.0,39.4
82360,82360,5.0,3035,"""TN""",2015,72.0,55.3
82361,82361,4.0,375,"""AR""",2005,116.0,72.9
82362,82362,3.0,148,"""KS""",2005,78.0,45.8
82363,82363,5.0,2405,"""AR""",2006,116.0,61.5
82364,82364,4.0,2143,"""IL""",2005,147.0,53.4
82365,82365,3.0,636,"""IN""",2012,154.0,39.5
82366,82366,5.0,1516,"""KS""",2013,81.0,50.0
82367,82367,2.0,134,"""NE""",2010,40.0,94.6
82368,82368,8.0,889,"""GA""",2013,105.0,69.4
82369,82369,8.0,1597,"""GA""",2011,7.0,60.6
82370,82370,5.0,2329,"""IL""",2008,147.0,55.9
82371,82371,2.0,4485,"""IN""",2006,150.0,62.6
82372,82372,3.0,3075,"""IA""",2010,41.0,42.7
82373,82373,3.0,97,"""MO""",2003,70.0,33.5
82374,82374,3.0,5074,"""IL""",2015,148.0,61.9
82375,82375,5.0,3609,"""VA""",2013,151.0,69.1
82376,82376,5.0,2351,"""VA""",2005,97.0,18.0
82377,82377,5.0,1684,"""NC""",2012,108.0,50.8
82378,82378,3.0,1545,"""KS""",2009,6.0,57.6
82379,82379,0.0,2869,"""ONT""",2009,134.0,56.0
82380,82380,2.0,5510,"""NE""",2004,40.0,61.0
82381,82381,4.0,4248,"""TN""",2006,85.0,62.6
82382,82382,5.0,2335,"""MD""",2010,113.0,48.4
82383,82383,3.0,5527,"""KS""",2004,6.0,64.0
82384,82384,4.0,1510,"""AR""",2012,140.0,70.7
82385,82385,4.0,37,"""AR""",2015,69.0,85.3
82386,82386,3.0,915,"""KS""",2006,6.0,61.2
82387,82387,0.0,4345,"""MN""",2010,89.0,27.5
82388,82388,4.0,836,"""MO""",2003,109.0,51.5
82389,82389,2.0,5615,"""NE""",2008,102.0,97.1
82390,82390,0.0,1762,"""SD""",2006,10.0,36.2
82391,82391,2.0,3357,"""MI""",2004,64.0,36.3
82392,82392,7.0,998,"""LA""",2010,22.0,53.0
82393,82393,2.0,266,"""ONT""",2003,61.0,35.5
82394,82394,3.0,5135,"""IA""",2015,21.0,74.5
82395,82395,7.0,2441,"""GA""",2015,105.0,60.6
82396,82396,0.0,5440,"""SD""",2009,10.0,45.7
82397,82397,8.0,1920,"""GA""",2015,7.0,44.7
82398,82398,5.0,690,"""TX""",2003,112.0,19.9
82399,82399,3.0,838,"""KS""",2014,98.0,38.0
82400,82400,6.0,113,"""GA""",2013,28.0,42.0
82401,82401,2.0,4019,"""MI""",2009,75.0,61.4
82402,82402,1.0,3078,"""NE""",2006,15.0,58.2
82403,82403,4.0,2470,"""KY""",2004,76.0,80.4
82404,82404,0.0,1862,"""QUE""",2005,119.0,71.3
82405,82405,4.0,1489,"""MO""",2005,109.0,61.3
82406,82406,2.0,636,"""ONT""",2010,61.0,66.3
82407,82407,4.0,3624,"""MO""",2013,38.0,55.8
82408,82408,3.0,794,"""OH""",2010,63.0,57.3
82409,82409,3.0,1359,"""KS""",2003,6.0,37.6
